Date,Close,High,Low,Open,Volume,MA_20,MA_50,MA_200,Signal,Position,Volume_MA,High_Volume,Price_Change,Volume_Signal
2021-09-03,151.22714233398438,151.5505722295667,150.04123271684918,150.6978879757905,57808700,146.39238433837892,143.15580017089843,129.49794441223145,1,0.0,69311065.0,False,0.004230387619018172,Normal
2021-09-07,153.56956481933594,154.12820565202878,151.31536568577172,151.8838169424037,82278300,146.9118293762207,143.62191192626952,129.69009983062745,1,0.0,70979545.0,False,0.015489431653600505,Normal
2021-09-08,152.02101135253906,153.91256855272437,150.91351032460727,153.85376583529663,74420200,147.37785873413085,144.0243670654297,129.8715372467041,1,0.0,71249400.0,False,-0.010083726346549526,Normal
2021-09-09,151.0017547607422,153.0011222642301,150.88413435118497,152.39347414202683,57305700,147.78018646240236,144.37609985351563,130.05421913146972,1,0.0,71690010.0,False,-0.006704708663154535,Normal
2021-09-10,146.0032958984375,152.38364527408532,145.73866870260662,151.913208557541,140893200,147.78410720825195,144.61553253173827,130.22893115997314,1,0.0,75120540.0,True,-0.03310199189555507,Bearish
2021-09-13,146.57174682617188,148.4045013917985,145.78767566355324,147.63024065247,102404300,147.80615921020507,144.8602670288086,130.4000471496582,1,0.0,77272005.0,False,0.003893411612637898,Normal
2021-09-14,145.1702117919922,148.06147503126564,143.98431710126377,147.35581250665328,109296300,147.6591453552246,145.02432098388672,130.55996089935303,1,0.0,77572020.0,False,-0.00956210910034283,Normal
2021-09-15,146.0620880126953,146.46392651146115,143.45505793692854,145.60144679799546,83281300,147.60230102539063,145.16589385986327,130.72160263061522,1,0.0,77124600.0,False,0.006143658603881219,Normal
2021-09-16,145.8268585205078,146.0032816187781,144.28813265765052,145.48383770122956,68034100,147.72138214111328,145.2528518676758,130.87006942749022,1,0.0,76210005.0,False,-0.0016104760337743995,Normal
2021-09-17,143.1512451171875,145.85628990076225,142.85721655963627,145.85628990076225,129868800,147.6900207519531,145.3123294067383,130.98725776672364,1,0.0,78355430.0,True,-0.01834787795928583,Normal
2021-09-20,140.09336853027344,141.95552426414204,138.4566281851567,140.93624232616293,123478900,147.4327476501465,145.2740493774414,131.0874008178711,1,0.0,81501895.0,True,-0.021361159551290032,Bearish
2021-09-21,140.5736083984375,141.72032120475433,139.93655902151735,141.0636509821954,75834000,147.1249984741211,145.25731262207032,131.19062789916993,1,0.0,82287005.0,False,0.0034279985783929323,Normal
2021-09-22,142.9454345703125,143.5138708346114,140.83824238540038,141.5733062965506,76404300,146.94025268554688,145.2657000732422,131.30907958984375,1,0.0,83676900.0,False,0.016872485517710922,Normal
2021-09-23,143.90591430664062,144.1509356110608,142.73961050481446,143.72949119090302,64838200,146.8652770996094,145.22459838867186,131.42501747131348,1,0.0,83969245.0,False,0.0067192054032034765,Normal
2021-09-24,143.9940948486328,144.53314462122253,142.66117857227965,142.7591930599909,53477900,146.83489379882812,145.19837341308593,131.53832344055175,1,0.0,84213280.0,False,0.0006127652391290095,Normal
2021-09-27,142.47500610351562,143.05326784019874,140.95588573699447,142.57302062293067,74150700,146.67661056518554,145.18267303466797,131.65671546936036,1,0.0,85130695.0,False,-0.010549660017058704,Normal
2021-09-28,139.0838623046875,141.86730004277322,138.86824241392918,140.39717258119006,108972300,146.12727127075195,145.17626495361327,131.75103057861327,1,0.0,86031475.0,False,-0.02380167505565345,Normal
2021-09-29,139.98556518554688,141.57329835904048,139.20149406663066,139.63273392978022,74602000,145.68623275756835,145.11547302246095,131.85390258789062,1,0.0,85438920.0,False,0.006483159626988533,Normal
2021-09-30,138.6820526123047,141.50470270899655,138.46643267686778,140.79904018482358,89056700,145.1466957092285,145.04329010009766,131.95332984924318,1,0.0,85876070.0,False,-0.009311764191646588,Normal
2021-10-01,139.8091583251953,140.0737855364966,136.3396630361158,139.07409436984747,94639600,144.60764923095704,144.9662484741211,132.02863975524903,0,-1.0,87052275.0,False,0.008127264427225667,Normal
2021-10-04,136.3690643310547,139.37793329849515,135.516394928842,138.93688296157117,98322000,143.86474533081054,144.78595703125,132.08709064483642,0,0.0,89077940.0,False,-0.024605641256626343,Normal
2021-10-05,138.29981994628906,139.40732098204438,136.5846708862709,136.71208674487298,80861100,143.10125808715821,144.6358642578125,132.15085437774658,0,0.0,89007080.0,False,0.014158310938815255,Normal
2021-10-06,139.17210388183594,139.31911068566103,135.61438968012922,136.6924894245597,83221100,142.45881271362305,144.5466680908203,132.22892963409424,0,0.0,89447125.0,False,0.0063071950193835935,Normal
2021-10-07,140.43641662597656,141.34790373522625,139.87777577926832,140.2110011934392,61732700,141.93054580688477,144.51779266357423,132.30566879272462,0,0.0,89668475.0,False,0.00908452706308216,Normal
2021-10-08,140.05416870117188,141.308676557224,139.72094332329533,141.1616697596059,58773200,141.6330894470215,144.46835479736328,132.3626937866211,0,0.0,85562475.0,False,-0.002721857577886788,Normal
2021-10-11,139.96597290039062,141.92614341076353,138.98588764520417,139.43673344275217,64452200,141.30280075073242,144.41284729003905,132.42376514434815,0,0.0,83664870.0,False,-0.000629726352304627,Normal
2021-10-12,138.69187927246094,140.39723324856945,138.2312379390566,140.37762735323497,73035900,140.97888412475587,144.3385122680664,132.47353969573976,0,0.0,81851850.0,False,-0.009102881232686655,Normal
2021-10-13,138.10382080078125,138.58405301825053,136.42786838688212,138.4272507387237,78762700,140.58097076416016,144.21640319824218,132.497352104187,0,0.0,81625920.0,False,-0.004240035355815186,Normal
2021-10-14,140.89706420898438,141.01468462005715,138.6918721765435,139.27992936716066,69907100,140.334481048584,144.15818359375,132.54400791168212,0,0.0,81719570.0,False,0.0202256779863641,Normal
2021-10-15,141.95553588867188,142.014338607517,140.65202078625612,140.90685250780268,67940300,140.2746955871582,144.1189794921875,132.6015651321411,0,0.0,78623145.0,False,0.007512375688094819,Normal
2021-10-18,143.6314697265625,143.91568781616144,140.30898194377212,140.5932000333711,85589200,140.45160064697265,144.12701690673828,132.6725256729126,0,0.0,76728660.0,False,0.011806047769809869,Normal
2021-10-19,145.79745483398438,146.1992933162076,143.63147512671546,144.08230590025846,76378900,140.71279296875,144.17935272216798,132.7703145980835,0,0.0,76755905.0,False,0.015080156956865709,Normal
2021-10-20,146.28749084472656,146.76773790846218,145.17019447320249,145.73864560326368,58418800,140.8798957824707,144.25109405517577,132.8627495956421,0,0.0,75856630.0,False,0.0033610738356180114,Normal
2021-10-21,146.50311279296875,146.6599299941147,144.92517522435247,145.8464575874455,61421000,141.0097557067871,144.3220523071289,132.97777248382567,0,0.0,75685770.0,False,0.0014739602613804692,Normal
2021-10-22,145.72886657714844,147.18918391188018,145.6798593275794,146.7089517488773,58883400,141.09649429321288,144.31813201904296,133.06785331726076,0,0.0,75956045.0,False,-0.00528484481360092,Normal
2021-10-25,145.6798858642578,146.3953439825703,144.68019461961757,145.7190826981053,50720600,141.25673828125,144.30911560058593,133.15217765808106,0,0.0,74784540.0,False,-0.0003361085146756926,Normal
2021-10-26,146.34632873535156,147.83604746665293,146.042489762277,146.35612420354883,60893400,141.6198616027832,144.27383239746095,133.2548083114624,0,0.0,72380595.0,False,0.004574707531791455,Normal
2021-10-27,145.88568115234375,146.74814591850827,145.53284989871335,146.38551919710656,56094900,141.91486740112305,144.2475665283203,133.3560135269165,0,0.0,71455240.0,False,-0.0031476538358596873,Normal
2021-10-28,149.5316162109375,150.1196583975848,146.7383672208912,146.83638172945626,100077900,142.45734558105468,144.36929412841798,133.46525436401367,0,0.0,72006300.0,False,0.02499172660260207,Normal
2021-10-29,146.81674194335938,146.9539532507259,143.49425425685249,144.2881207462525,124953200,142.8077247619629,144.43005950927736,133.57057834625243,0,0.0,73521980.0,True,-0.018155854503360547,Normal
2021-11-01,145.99349975585938,146.71875324157574,144.8565973207899,146.02290111582553,74588300,143.28894653320313,144.4451528930664,133.68041931152345,0,0.0,72335295.0,False,-0.005607277321394322,Normal
2021-11-02,147.03237915039062,148.55151413172558,145.6896523186095,145.69946274130425,69122000,143.7255744934082,144.45122863769532,133.79208919525146,0,0.0,71748340.0,False,0.007115929108272301,Normal
2021-11-03,148.47311401367188,148.94355072762525,146.83637350572047,147.39501429949382,54511500,144.190625,144.48788391113283,133.89047718048096,0,0.0,70312860.0,False,0.009798759100589693,Normal
2021-11-04,147.9536895751953,149.3944012671414,147.6400550878904,148.56133770070423,60394600,144.56648864746094,144.5388491821289,133.96266109466552,1,1.0,70245955.0,False,-0.0034984410607076244,Normal
2021-11-05,148.48367309570312,149.38666561598745,147.28622291132336,149.08239818789303,65463900,144.9879638671875,144.6164874267578,134.02676418304443,1,0.0,70580490.0,False,0.0035820905989536467,Normal
2021-11-08,147.65921020507812,148.76832763273148,147.38438703345884,148.61128154130913,55020900,145.37262573242188,144.65685821533202,134.06796672821045,1,0.0,70108925.0,False,-0.00555254913510661,Normal
2021-11-09,148.02236938476562,148.63090428124968,147.28623266415173,147.42364425293005,56787900,145.83915023803712,144.61589263916017,134.10981449127198,1,0.0,69296525.0,False,0.0024594414339824677,Normal
2021-11-10,145.18580627441406,147.35496264675396,145.11710796060922,147.246995316425,65187100,146.19324951171876,144.54348205566407,134.142844581604,1,0.0,68617745.0,False,-0.01916307056927502,Normal
2021-11-11,145.13668823242188,146.6678499743664,144.95019789623214,146.20655148055175,41000000,146.4052307128906,144.45675994873048,134.199870262146,1,0.0,67172390.0,False,-0.00033831159706720904,Normal
2021-11-12,147.217529296875,147.61993930798695,144.75391557147125,145.68635239017755,63804000,146.66833038330077,144.38930877685547,134.29232173919678,1,0.0,66965575.0,False,0.014337112757601744,Normal
2021-11-15,147.22732543945312,149.0725793775171,146.66785441394896,147.59048138298093,59222800,146.8481231689453,144.30931243896484,134.37418941497802,1,0.0,65647255.0,False,6.65419575027748e-05,Normal
2021-11-16,148.20884704589844,148.689795053766,146.57952764951963,147.16844296622529,59256200,146.96869277954102,144.20209808349608,134.45681873321533,1,0.0,64791120.0,False,0.006666708123071574,Normal
2021-11-17,150.65283203125,152.13491516803506,148.19904307692684,148.20885284111802,88807000,147.18695983886718,144.17473449707032,134.5567893600464,1,0.0,66310530.0,False,0.01649014235023838,Normal
2021-11-18,154.95187377929688,155.7370893093728,150.22097604546676,150.86877998103495,137827700,147.6093978881836,144.2537368774414,134.66142765045166,1,0.0,70130865.0,True,0.02853608319261558,Bullish
2021-11-19,157.58233642578125,158.04364996719235,153.63663942388337,154.7359321301873,117305600,148.20207138061522,144.48531768798827,134.78129444122314,1,0.0,73051975.0,True,0.016975997658673192,Normal
2021-11-22,158.0436553955078,162.6371414846842,158.0240208888666,158.6914443472637,117467900,148.82025985717775,144.714755859375,134.90273487091065,1,0.0,76389340.0,True,0.002927478930634164,Normal
2021-11-23,158.4263916015625,158.8091819777907,156.11982460586998,158.14174377142075,96041900,149.42426300048828,144.97987945556642,135.030485496521,1,0.0,78146765.0,False,0.002421711932041104,Normal
2021-11-24,158.94662475585938,159.14292486333943,156.68913607799328,157.7786188977565,69463600,150.07731018066406,145.2375701904297,135.1638659286499,1,0.0,78815200.0,False,0.0032837530984435315,Normal
2021-11-26,153.91148376464844,157.48420052815624,153.46980466846938,156.6204768444649,76959800,150.29630355834962,145.3992626953125,135.27334072113038,1,0.0,77659295.0,False,-0.03167818756104368,Normal
2021-11-29,157.27804565429688,158.2104823634522,155.85483622919187,156.42411700388635,88748200,150.8193687438965,145.68179870605468,135.3984758377075,1,0.0,75849045.0,False,0.021873363879698404,Normal
2021-11-30,162.24453735351562,162.460471991212,156.96397844815215,157.0326917313919,174048100,151.6319206237793,146.12482208251953,135.55909259796144,1,0.0,80822035.0,True,0.031577781110882386,Bullish
2021-12-01,161.7243194580078,167.1520991872997,161.48875033716251,164.3842181801369,152052500,152.36651763916015,146.54783630371094,135.72858726501465,1,0.0,84968560.0,True,-0.0032063815768065274,Normal
2021-12-02,160.73297119140625,161.16484040312477,154.8831472601401,155.80577421667738,136739200,152.97951049804686,146.90358703613282,135.89864501953124,1,0.0,89079945.0,True,-0.006129865130512835,Normal
2021-12-03,158.84848022460938,161.9108190637314,156.76767195675856,160.98819200859322,118023100,153.52425003051758,147.2024383544922,136.0584987640381,1,0.0,91961370.0,False,-0.011724358436407956,Normal
2021-12-06,162.26416015625,164.77683760268036,161.24337558317583,161.2531853471854,107497000,154.21327438354493,147.56783966064452,136.25433506011962,1,0.0,94063025.0,False,0.021502754869362928,Normal
2021-12-07,168.01585388183594,168.40846915616368,165.2283528294452,165.9546798543955,120405400,155.23110656738282,148.07865661621094,136.47961360931396,1,0.0,97332250.0,False,0.03544648257537242,Normal
2021-12-08,171.84375,172.7074885052505,167.54470695562583,168.9482820266579,116998900,156.42217559814452,148.7338543701172,136.72652297973633,1,0.0,100342800.0,False,0.022782945952565914,Normal
2021-12-09,171.33334350585938,173.48286484992437,170.70517418411447,171.67687992199998,108923700,157.72955245971679,149.36080993652342,136.9921780395508,1,0.0,102529630.0,False,-0.002970177816421171,Normal
2021-12-10,176.13299560546875,176.3096762256293,171.46098609968757,171.97137847524502,115402700,159.27936782836915,150.10982879638672,137.28051239013672,1,0.0,106249765.0,False,0.02801353199206802,Normal
2021-12-13,172.4915313720703,178.76341452749634,172.285406536853,177.77207433330148,153237000,160.5430679321289,150.7634762573242,137.51874187469483,1,0.0,110721415.0,False,-0.020674514851011683,Normal
2021-12-14,171.10763549804688,174.45460766310583,169.02682698568938,172.01062815391413,139380400,161.7370834350586,151.45824768066407,137.7630941390991,1,0.0,114729295.0,False,-0.008022978653011825,Normal
2021-12-15,175.9857635498047,176.18206368948665,169.12496358887716,171.87321047464624,131063300,163.1259292602539,152.21196655273437,138.0467845916748,1,0.0,118319650.0,False,0.02850911964015479,Normal
2021-12-16,169.07586669921875,177.7917297535116,167.59378358012162,175.96611019421348,150185800,164.04708099365234,152.81004180908204,138.30535320281982,1,0.0,121388590.0,False,-0.03926395357900869,Normal
2021-12-17,167.9766082763672,170.26354181764407,166.55341340523563,166.78896760491736,195432700,164.69831771850585,153.36084564208986,138.55212413787842,1,0.0,124268840.0,True,-0.006501569054838008,Normal
2021-12-20,166.61227416992188,167.42693392036205,164.3646100212536,165.1694450305174,107499100,165.1498146057129,153.89200775146483,138.81679050445555,1,0.0,123778515.0,False,-0.008122167249624446,Normal
2021-12-21,169.79237365722656,169.9984835275847,165.9938984450784,168.38879868844631,91185900,165.73725051879882,154.48853576660156,139.07425220489503,1,0.0,122464415.0,False,0.019086826004556023,Normal
2021-12-22,172.3933868408203,172.6093214552471,168.96789225444832,169.8414404758155,92135300,166.43560028076172,155.16256591796875,139.3501410675049,1,0.0,122269085.0,False,0.015318786866391543,Normal
2021-12-23,173.0215606689453,173.5810317235857,172.03023535098566,172.59951616954052,68356600,167.13934707641602,155.86092071533204,139.61949897766112,1,0.0,122213735.0,False,0.0036438394745677005,Normal
2021-12-27,176.9967041015625,177.08503690822866,173.7969687428298,173.8165882709296,74919600,168.29360809326172,156.5829135131836,139.9132754135132,1,0.0,122111725.0,False,0.02297484439077002,Normal
2021-12-28,175.9759521484375,177.97825266451065,175.23000557040066,176.82988103473713,79144300,169.22850341796874,157.2633218383789,140.18748908996582,1,0.0,121631530.0,False,-0.005767067575107365,Normal
2021-12-29,176.0642852783203,177.29117986304104,174.84720045865078,176.01520649958337,62348900,169.91949081420898,157.91197814941407,140.45442657470704,1,0.0,116046570.0,False,0.0005019613691779057,Normal
2021-12-30,174.90606689453125,177.23226891731628,174.79809958565312,176.15259582853517,59773000,170.57857818603514,158.494150390625,140.71952949523927,1,0.0,111432595.0,False,-0.0065783834691865994,Normal
2021-12-31,174.28775024414062,175.91705492574604,173.983467796318,174.79812762549122,64062300,171.25631713867188,159.0541555786133,141.00220359802245,1,0.0,107798750.0,False,-0.003535135523706434,Normal
2022-01-03,178.64564514160156,179.49957387951153,174.4251401333062,174.5429172102293,104487900,172.24617538452148,159.69700622558594,141.3093050003052,1,0.0,107121990.0,False,0.025004022895220412,Normal
2022-01-04,176.3783416748047,179.55845745447346,175.8090608575143,179.25419002967348,99310400,172.9518844604492,160.30999572753908,141.58846157073975,1,0.0,106712660.0,False,-0.012691624612509944,Normal
2022-01-05,171.68670654296875,176.83966343060845,171.41188337376713,176.29001709220518,94537600,173.13542709350585,160.83013214111327,141.84831199645996,1,0.0,105419270.0,False,-0.026599836960062184,Normal
2022-01-06,168.82069396972656,172.05969865170314,168.46734773211566,169.50775193820877,96904000,172.9842742919922,161.2796194458008,142.1058000946045,1,0.0,104414525.0,False,-0.016693270148582573,Normal
2022-01-07,168.987548828125,170.92113587009246,167.86862157848182,169.69424129913546,86709100,172.86698455810546,161.74165679931642,142.3616801071167,1,0.0,103303795.0,False,0.000988355482227643,Normal
2022-01-10,169.00717163085938,169.31143906710747,165.06147477041716,165.95465755063788,106765600,172.510693359375,162.13116790771485,142.61462963104248,1,0.0,102871940.0,False,0.00011611981397718907,Normal
2022-01-11,171.84375,171.9418925722171,167.66249900972133,169.13477238363146,76138300,172.4783042907715,162.63170806884764,142.88088272094726,1,0.0,99017005.0,False,0.01678377516035945,Normal
2022-01-12,172.28541564941406,173.90491024436494,171.58854802680634,172.8645062038037,74805200,172.53719329833984,163.15754638671876,143.15662258148194,1,0.0,95788245.0,False,0.00257015835265495,Normal
2022-01-13,169.00717163085938,173.35527850038557,168.61455640929785,172.53080900021536,84505800,172.1882637023926,163.59704223632812,143.40498043060302,1,0.0,93460370.0,False,-0.019027983339144794,Normal
2022-01-14,169.87091064453125,170.56777832766494,167.92749898971087,168.17287788763613,80440800,172.2280158996582,164.0249981689453,143.65350486755372,1,0.0,89973120.0,False,0.005110664863136272,Normal
2022-01-18,166.66136169433594,169.3507050116675,166.2785711868531,168.33974508224512,90956700,172.16225357055663,164.39915161132814,143.87181564331055,1,0.0,84749320.0,False,-0.01889404688547036,Normal
2022-01-19,163.15733337402344,167.91769000661554,162.87270044087128,166.85765136543813,94815000,171.98950653076173,164.69262481689452,144.0710920715332,1,0.0,84115115.0,False,-0.021024839139014317,Normal
2022-01-20,161.4691162109375,166.54354975921092,161.14521428529383,163.8934607946357,91420500,171.57334365844727,164.9688229370117,144.2536720275879,1,0.0,84126845.0,False,-0.010347173051767466,Normal
2022-01-21,159.40797424316406,163.25551413022995,159.30000691315811,161.38081548046375,122848900,170.92407302856446,165.19653503417967,144.4139296722412,1,0.0,85662525.0,False,-0.012764930013494546,Normal
2022-01-24,158.6325225830078,159.29996087836932,151.84043745137762,157.06210684561927,162294600,170.2046211242676,165.46546936035156,144.55741424560546,1,0.0,90359425.0,True,-0.004864572577613746,Normal
2022-01-25,156.82656860351562,159.75148103294072,154.11759081418975,156.04135309194953,115798400,169.19611434936525,165.69926696777344,144.70046630859375,1,0.0,92403365.0,False,-0.011384512772575905,Normal
2022-01-26,156.7382354736328,161.3513560017588,154.90280601323298,160.47780767829823,108275300,168.234228515625,165.8896810913086,144.82749420166016,1,0.0,93859915.0,False,-0.0005632536034512192,Normal
2022-01-27,156.27691650390625,160.81151382611307,155.35428943492713,159.44720772831658,121954600,167.2448600769043,166.07067291259764,144.96393898010254,1,0.0,96840200.0,False,-0.0029432446290629244,Normal
2022-01-28,167.1815643310547,167.2011988377615,159.79075260205332,162.64696676990783,179935700,166.85863494873047,166.45012725830077,145.14284156799317,1,0.0,102848335.0,True,0.06977772579020569,Bullish
2022-01-31,171.54930114746094,171.76523578487254,166.37670956776643,167.0147037152971,115541600,166.7217124938965,166.868056640625,145.3452434539795,0,-1.0,105422300.0,False,0.026125708500712497,Normal
2022-02-01,171.3824005126953,171.60814485583444,169.12491215109566,170.79348529602197,86213900,166.35855026245116,167.19666717529296,145.54348930358887,0,0.0,104508600.0,False,-0.0009729018634833109,Normal
2022-02-02,172.5897216796875,172.62899069570594,170.12612259885077,171.51987313267702,84914300,166.16911926269532,167.4968148803711,145.75622245788574,0,0.0,103788795.0,False,0.007044604133099153,Normal
2022-02-03,169.7040557861328,172.98232955327137,168.9384747506924,171.2548523641826,89418100,166.06998672485352,167.73002288818358,145.9526222229004,0,0.0,103532820.0,False,-0.01671980153551811,Normal
2022-02-04,169.41903686523438,171.09957339010344,167.73850034036528,168.72126637937606,82465400,166.09990386962892,167.94987579345704,146.1552172088623,0,0.0,102810890.0,False,-0.0016795056522257434,Normal
2022-02-07,168.70162963867188,170.95215737367448,168.00385912062177,169.88094594072888,77251200,166.08560791015626,168.1449758911133,146.34259941101075,0,0.0,102337995.0,False,-0.004234513664088224,Normal
2022-02-08,171.8170166015625,172.32805922455944,168.4756025229789,168.77043538223953,74829200,166.2261001586914,168.50308654785155,146.54360458374023,0,0.0,100741175.0,False,0.018466845694159684,Normal
2022-02-09,173.2419891357422,173.60560775677658,171.885767258212,173.01595715476017,71285000,166.2960121154785,168.82236541748046,146.7533465576172,0,0.0,100498510.0,False,0.00829354718388653,Normal
2022-02-10,169.15370178222656,172.4557965844286,168.59353288500876,171.13889356700463,90865900,166.13942642211913,168.96054870605468,146.9466037750244,0,0.0,101301545.0,False,-0.023598709377045335,Normal
2022-02-11,165.73367309570312,170.09715694195197,165.14400744238606,169.3600823732159,98670700,165.97575149536132,169.0407357788086,147.12324913024904,0,0.0,102009790.0,False,-0.02021846788151571,Normal
2022-02-14,165.9695587158203,166.6574920486195,163.68953396046075,164.48557217382995,86185500,165.7806838989258,169.14546752929687,147.31094139099122,0,0.0,102297025.0,False,0.0014232811939247636,Normal
2022-02-15,169.81216430664062,169.96941049690344,167.3159447684623,168.02353762882288,62527400,165.938224029541,169.3647412109375,147.5125710296631,0,0.0,100875560.0,False,0.02315247217955063,Normal
2022-02-16,169.5762939453125,170.35267256794222,167.11937868964532,168.8883606728898,61177400,166.25917205810546,169.51098388671875,147.7359310913086,0,0.0,99193680.0,False,-0.0013890074500328975,Normal
2022-02-17,165.9695587158203,168.94733906736835,165.5666209795301,168.08250002280826,69589300,166.48419418334962,169.47005798339845,147.94003631591798,0,0.0,98102120.0,False,-0.02126910044782171,Normal
2022-02-18,164.41676330566406,167.6009157130797,163.32589238939244,166.893337952625,82772700,166.7346336364746,169.3215182495117,148.12836639404296,0,0.0,96098310.0,False,-0.009355904915159807,Normal
2022-02-22,161.48814392089844,163.81729494035432,159.35552814005308,162.1367581949425,91162800,166.87741470336914,169.1246142578125,148.2986771774292,0,0.0,92541720.0,False,-0.017812170279262074,Normal
2022-02-23,157.31137084960938,163.28657531432245,156.9968785115613,162.68708741626082,90009200,166.90165481567382,168.7481817626953,148.4645449447632,0,0.0,91252260.0,False,-0.02586427071287023,Normal
2022-02-24,159.9353790283203,160.04348391166852,149.38046449387545,149.95047069736393,141147500,167.0615119934082,168.49705871582032,148.6481322479248,0,0.0,92895870.0,True,0.01668034652892003,Normal
2022-02-25,162.00900268554688,162.27433874391238,158.097582687372,161.0163992959612,91974200,167.34811630249024,168.31508605957032,148.85745204925536,0,0.0,91396850.0,False,0.012965384331001362,Normal
2022-02-28,162.27432250976562,162.56915531871957,159.63067948265063,160.24982688187194,95056600,167.10275421142578,168.04085723876952,149.05733360290526,0,0.0,87152895.0,False,0.0016376856830218056,Normal
2022-03-01,160.3874053955078,163.72881873455478,159.1786074354802,161.86155436972356,83474400,166.54465942382814,167.86708801269532,149.23564567565919,0,0.0,85549535.0,False,-0.011627946338486517,Normal
2022-03-02,163.68951416015625,164.47573001503346,160.14172804891763,161.5569135885326,79724800,166.16001510620117,167.7813461303711,149.43624221801758,0,0.0,85225080.0,False,0.02058832959175061,Normal
2022-03-03,163.36520385742188,165.9990247912093,162.69693011047048,165.56660530985462,76678400,165.69878921508788,167.7164047241211,149.64216529846192,0,0.0,84813285.0,False,-0.0019812527662405044,Normal
2022-03-04,160.35792541503906,162.69691327903544,159.30637359945834,161.65518372489828,83737200,165.2314826965332,167.52771575927736,149.8338349533081,0,0.0,84529240.0,False,-0.018408316895973997,Normal
2022-03-07,156.55462646484375,162.17604917250483,156.2990977080652,160.54465401699207,96418800,164.58826217651367,167.2109405517578,149.9936682510376,0,0.0,85226910.0,False,-0.023717561451057634,Normal
2022-03-08,154.72671508789062,160.07296568987567,153.11497909721768,156.0829372614916,131148300,163.8895164489746,166.8450436401367,150.15356090545654,0,0.0,87921765.0,False,-0.011675869428001917,Normal
2022-03-09,160.14173889160156,160.59381791240634,156.66275336768058,158.69707147174915,91454900,163.30575256347657,166.5079443359375,150.33235725402832,0,0.0,88753050.0,False,0.034997342253630936,Normal
2022-03-10,155.78811645507812,157.625884618307,153.2918816813706,157.43915662391666,105342000,162.43305892944335,166.1041876220703,150.490364151001,0,0.0,90455900.0,False,-0.02718605696838572,Normal
2022-03-11,152.0634002685547,156.5349891936971,151.83736825574178,156.19101504721644,96970100,161.57854385375975,165.624169921875,150.6299920654297,0,0.0,90761110.0,False,-0.023908859489917944,Normal
2022-03-14,148.0242156982422,151.4638968278343,147.51318815597864,148.83991330847238,108732100,160.6930709838867,165.0865328979492,150.75710613250732,0,0.0,91264180.0,False,-0.026562503292567596,Normal
2022-03-15,152.4171905517578,152.88892907582556,147.78837062747488,148.29939820148408,92964300,160.01545257568358,164.64912170410156,150.9094634628296,0,0.0,91603120.0,False,0.029677406718850774,Normal
2022-03-16,156.83966064453125,157.24259840193366,151.79808003042874,154.34344099306256,102300200,159.36682739257813,164.21300201416017,151.08554790496825,0,0.0,93591760.0,False,0.029015559706643712,Normal
2022-03-17,157.85191345214844,158.2253694333253,154.9134519028564,155.87655864840266,75615400,158.7806083679199,163.84247344970703,151.26287696838378,0,0.0,94313660.0,False,0.006454061450128945,Normal
2022-03-18,161.1540069580078,161.64539008752615,157.00673214520708,157.74380683948462,123511700,158.5398307800293,163.6318194580078,151.4641540527344,0,0.0,97009780.0,False,0.02091893239457243,Normal
2022-03-21,162.52984619140625,163.48313041290612,160.20068056976743,160.69206357071295,95811400,158.44548492431642,163.50600250244142,151.66081161499022,0,0.0,97661715.0,False,0.008537418705058641,Normal
2022-03-22,165.91058349609375,166.50023417031582,162.06796436975657,162.6576150439786,81532000,158.66660690307617,163.44446319580078,151.87432392120363,0,0.0,97180175.0,False,0.020800716815458697,Normal
2022-03-23,167.276611328125,169.66472556538113,164.76071771343146,165.0948695579846,98062700,159.16486892700195,163.4098519897461,152.0905560684204,0,0.0,97582850.0,False,0.00823351834009678,Normal
2022-03-24,171.07009887695312,171.1388847047802,167.27662120536306,168.11196337652208,90131400,159.7216049194336,163.39437896728515,152.32384742736815,0,0.0,95032045.0,False,0.022677931593119816,Normal
2022-03-25,171.70887756347656,172.25922412685,169.7728273342969,170.88335771841636,80546200,160.20659866333008,163.3828482055664,152.565323677063,0,0.0,94460645.0,False,0.0037340171702531233,Normal
2022-03-28,172.57371520996094,172.70146459251646,169.03575161959526,169.20282003972102,90371900,160.72156829833983,163.45417907714844,152.8050566482544,0,0.0,94226410.0,False,0.0050366507472199284,Normal
2022-03-29,175.87583923339844,175.92496554492044,173.3009816876461,173.6449558432296,100589400,161.49598999023436,163.57427764892577,153.04598487854003,0,0.0,95082160.0,False,0.019134571098617048,Normal
2022-03-30,174.7063446044922,176.51463074136956,173.65477761444038,175.47290101025155,92633200,162.04683151245118,163.7351773071289,153.28517601013183,0,0.0,95727580.0,False,-0.0066495468280566294,Normal
2022-03-31,171.6007843017578,174.96184246595325,171.39439682863326,174.77511451308345,103049300,162.45861053466797,163.9040463256836,153.50634357452392,0,0.0,97046125.0,False,-0.01777588735981439,Normal
2022-04-01,171.3059539794922,171.86613784627107,168.97680315531144,171.0307806751932,78751300,163.00601196289062,164.1007830810547,153.7180122756958,0,0.0,96796830.0,False,-0.0017181175684324312,Normal
2022-04-04,175.36477661132812,175.41391791306214,171.4337124057241,171.56147679106857,76468400,163.94651947021484,164.41991912841797,153.956483001709,0,0.0,95799310.0,False,0.023693412502882705,Normal
